pid,src,dst,start_ts,end_ts,drop,module
475587,2637,4702,115680000.0,236001120.0,0,ZteNet.s_4702.dstSink
475588,2637,4702,116800000.0,238001119.99999997,0,ZteNet.s_4702.dstSink
475589,2637,4702,117920000.0,241001120.0,0,ZteNet.s_4702.dstSink
475590,2637,4702,119040000.0,246001120.0,0,ZteNet.s_4702.dstSink
475591,2637,4702,120160000.0,247001120.0,0,ZteNet.s_4702.dstSink
475592,2637,4702,121280000.0,248001120.0,0,ZteNet.s_4702.dstSink
475593,2637,4702,122400000.0,252001119.99999997,0,ZteNet.s_4702.dstSink
475594,2637,4702,123520000.0,253001119.99999997,0,ZteNet.s_4702.dstSink
5848,2274,3600,0.0,18001232.0,0,ZteNet.s_3600.dstSink
5849,2274,3600,1120000.0,22001232.0,0,ZteNet.s_3600.dstSink
5850,2274,3600,2240000.0,24001232.0,0,ZteNet.s_3600.dstSink
64767,2274,3600,10000000.0,48001232.0,0,ZteNet.s_3600.dstSink
64768,2274,3600,11120000.0,55001232.0,0,ZteNet.s_3600.dstSink
64769,2274,3600,12240000.0,58001232.0,0,ZteNet.s_3600.dstSink
64770,2274,3600,13360000.0,61001231.99999999,0,ZteNet.s_3600.dstSink
64771,2274,3600,14480000.0,65001231.99999999,0,ZteNet.s_3600.dstSink
64772,2274,3600,15600000.0,72001232.0,0,ZteNet.s_3600.dstSink
64773,2274,3600,16720000.0,76001232.0,0,ZteNet.s_3600.dstSink
64774,2274,3600,17840000.0,81001231.99999999,0,ZteNet.s_3600.dstSink
64775,2274,3600,18960000.0,87001232.0,0,ZteNet.s_3600.dstSink
64776,2274,3600,20080000.0,95001232.0,0,ZteNet.s_3600.dstSink
154309,2274,3600,30000000.0,138001232.0,0,ZteNet.s_3600.dstSink
154310,2274,3600,31120000.0,142001232.0,0,ZteNet.s_3600.dstSink
154311,2274,3600,32240000.0,147001232.0,0,ZteNet.s_3600.dstSink
154312,2274,3600,33360000.0,151001232.0,0,ZteNet.s_3600.dstSink
199008,2274,3600,40000000.0,174001232.0,0,ZteNet.s_3600.dstSink
199009,2274,3600,41120000.0,182001231.99999997,0,ZteNet.s_3600.dstSink
199010,2274,3600,42240000.0,185001232.0,0,ZteNet.s_3600.dstSink
240150,2274,3600,50000000.0,214001232.0,0,ZteNet.s_3600.dstSink
240151,2274,3600,51120000.0,221001232.0,0,ZteNet.s_3600.dstSink
240152,2274,3600,52240000.0,226001232.0,0,ZteNet.s_3600.dstSink
381159,2274,3600,80000000.0,366001232.0,0,ZteNet.s_3600.dstSink
381160,2274,3600,81120000.0,376001232.0,0,ZteNet.s_3600.dstSink
381161,2274,3600,82240000.0,381001231.99999994,0,ZteNet.s_3600.dstSink
428039,2274,3600,90000000.0,417001232.0,0,ZteNet.s_3600.dstSink
428040,2274,3600,91120000.0,427001232.0,0,ZteNet.s_3600.dstSink
428041,2274,3600,92240000.0,432001232.0,0,ZteNet.s_3600.dstSink
428042,2274,3600,93360000.0,437001232.0,0,ZteNet.s_3600.dstSink
428043,2274,3600,94480000.0,442001231.99999994,0,ZteNet.s_3600.dstSink
428044,2274,3600,95600000.0,448001232.0,0,ZteNet.s_3600.dstSink
428045,2274,3600,96720000.0,455001232.0,0,ZteNet.s_3600.dstSink
428046,2274,3600,97840000.0,460001232.0,0,ZteNet.s_3600.dstSink
428047,2274,3600,98960000.0,465001232.0,0,ZteNet.s_3600.dstSink
461933,2274,3600,100000000.0,471001232.0,0,ZteNet.s_3600.dstSink
428048,2274,3600,100080000.0,477001232.0,0,ZteNet.s_3600.dstSink
461934,2274,3600,101120000.0,483001232.0,0,ZteNet.s_3600.dstSink
428049,2274,3600,101200000.0,484001232.0,0,ZteNet.s_3600.dstSink
461935,2274,3600,102240000.0,490001232.0,0,ZteNet.s_3600.dstSink
428050,2274,3600,102320000.0,490001232.0,0,ZteNet.s_3600.dstSink
461936,2274,3600,103360000.0,496001232.0,0,ZteNet.s_3600.dstSink
428051,2274,3600,103440000.0,497001232.0,0,ZteNet.s_3600.dstSink
20872,311,672,0.0,18001232.0,0,ZteNet.s_672.dstSink
156238,311,672,30000000.0,75001232.0,0,ZteNet.s_672.dstSink
156239,311,672,31120000.0,80001231.99999999,0,ZteNet.s_672.dstSink
156240,311,672,32240000.0,82001232.0,0,ZteNet.s_672.dstSink
156241,311,672,33360000.0,84001232.0,0,ZteNet.s_672.dstSink
156242,311,672,34480000.0,85001232.0,0,ZteNet.s_672.dstSink
156243,311,672,35600000.0,86001232.0,0,ZteNet.s_672.dstSink
156244,311,672,36720000.0,88001232.0,0,ZteNet.s_672.dstSink
156245,311,672,37840000.0,90001232.0,0,ZteNet.s_672.dstSink
156246,311,672,38960000.0,93000112.0,0,ZteNet.s_672.dstSink
156247,311,672,40080000.0,96000112.0,0,ZteNet.s_672.dstSink
156248,311,672,41200000.0,98001232.0,0,ZteNet.s_672.dstSink
248046,311,672,50000000.0,124001232.0,0,ZteNet.s_672.dstSink
248047,311,672,51120000.0,127001231.99999999,0,ZteNet.s_672.dstSink
248048,311,672,52240000.0,129001232.0,0,ZteNet.s_672.dstSink
248049,311,672,53360000.0,132001232.0,0,ZteNet.s_672.dstSink
248050,311,672,54480000.0,135001232.0,0,ZteNet.s_672.dstSink
248051,311,672,55600000.0,140001232.0,0,ZteNet.s_672.dstSink
384111,311,672,80000000.0,212001231.99999997,0,ZteNet.s_672.dstSink
384112,311,672,81120000.0,218001232.0,0,ZteNet.s_672.dstSink
21057,940,4363,0.0,18001232.0,0,ZteNet.s_4363.dstSink
44112,940,4363,6250000.0,55001232.0,0,ZteNet.s_4363.dstSink
44113,940,4363,7370000.0,70001232.0,0,ZteNet.s_4363.dstSink
77488,940,4363,12500000.0,167000112.0,0,ZteNet.s_4363.dstSink
38407,2915,3425,0.0,18001232.0,0,ZteNet.s_3425.dstSink
158676,2915,3425,30000000.0,121001232.0,0,ZteNet.s_3425.dstSink
158677,2915,3425,31120000.0,128001232.0,0,ZteNet.s_3425.dstSink
158678,2915,3425,32240000.0,134001232.0,0,ZteNet.s_3425.dstSink
158679,2915,3425,33360000.0,138001232.0,0,ZteNet.s_3425.dstSink
158680,2915,3425,34480000.0,145001232.0,0,ZteNet.s_3425.dstSink
158681,2915,3425,35600000.0,149001231.99999997,0,ZteNet.s_3425.dstSink
158682,2915,3425,36720000.0,156001232.0,0,ZteNet.s_3425.dstSink
158683,2915,3425,37840000.0,160001232.0,0,ZteNet.s_3425.dstSink
158684,2915,3425,38960000.0,166001232.0,0,ZteNet.s_3425.dstSink
158685,2915,3425,40080000.0,174001232.0,0,ZteNet.s_3425.dstSink
158686,2915,3425,41200000.0,182001231.99999997,0,ZteNet.s_3425.dstSink
158687,2915,3425,42320000.0,186001232.0,0,ZteNet.s_3425.dstSink
297056,2915,3425,60000000.0,250001232.00000003,0,ZteNet.s_3425.dstSink
297057,2915,3425,61120000.0,256001231.99999997,0,ZteNet.s_3425.dstSink
297058,2915,3425,62240000.0,265001231.99999997,0,ZteNet.s_3425.dstSink
297059,2915,3425,63360000.0,268001231.99999997,0,ZteNet.s_3425.dstSink
297060,2915,3425,64480000.0,282001232.0,0,ZteNet.s_3425.dstSink
297061,2915,3425,65600000.0,292001232.0,0,ZteNet.s_3425.dstSink
297062,2915,3425,66720000.0,300001232.0,0,ZteNet.s_3425.dstSink
340908,2915,3425,70000000.0,319001231.99999994,0,ZteNet.s_3425.dstSink
340909,2915,3425,71120000.0,329001232.0,0,ZteNet.s_3425.dstSink
340910,2915,3425,72240000.0,336001232.0,0,ZteNet.s_3425.dstSink
340911,2915,3425,73360000.0,346001232.0,0,ZteNet.s_3425.dstSink
340912,2915,3425,74480000.0,364001232.0,0,ZteNet.s_3425.dstSink
5552,4318,3600,0.0,18001232.0,0,ZteNet.s_3600.dstSink
5553,4318,3600,1120000.0,20001232.0,0,ZteNet.s_3600.dstSink
68938,4318,3600,10526315.0,140000112.0,0,ZteNet.s_3600.dstSink
68939,4318,3600,11646315.0,165000112.0,0,ZteNet.s_3600.dstSink
68940,4318,3600,12766315.0,191001232.0,0,ZteNet.s_3600.dstSink
115376,4318,3600,21052631.0,402001232.0,0,ZteNet.s_3600.dstSink
115377,4318,3600,22172631.0,432001232.0,0,ZteNet.s_3600.dstSink
115378,4318,3600,23292631.0,456001232.0,0,ZteNet.s_3600.dstSink
115379,4318,3600,24412631.0,483001232.0,0,ZteNet.s_3600.dstSink
18670,5221,672,0.0,18001568.0,0,ZteNet.s_672.dstSink
18671,5221,672,1120000.0,22001568.0,0,ZteNet.s_672.dstSink
155888,5221,672,30000000.0,60001568.0,0,ZteNet.s_672.dstSink
155889,5221,672,31120000.0,66001568.0,0,ZteNet.s_672.dstSink
155890,5221,672,32240000.0,68001568.0,0,ZteNet.s_672.dstSink
155891,5221,672,33360000.0,71001568.0,0,ZteNet.s_672.dstSink
155892,5221,672,34480000.0,75001568.0,0,ZteNet.s_672.dstSink
155893,5221,672,35600000.0,78001568.0,0,ZteNet.s_672.dstSink
155894,5221,672,36720000.0,80001568.0,0,ZteNet.s_672.dstSink
155895,5221,672,37840000.0,82001568.0,0,ZteNet.s_672.dstSink
155896,5221,672,38960000.0,86001568.0,0,ZteNet.s_672.dstSink
201600,5221,672,40000000.0,90001568.0,0,ZteNet.s_672.dstSink
155897,5221,672,40080000.0,95001568.0,0,ZteNet.s_672.dstSink
201601,5221,672,41120000.0,99001568.0,0,ZteNet.s_672.dstSink
155898,5221,672,41200000.0,101001568.0,0,ZteNet.s_672.dstSink
201602,5221,672,42240000.0,106001568.0,0,ZteNet.s_672.dstSink
155899,5221,672,42320000.0,106001568.0,0,ZteNet.s_672.dstSink
201603,5221,672,43360000.0,111001568.0,0,ZteNet.s_672.dstSink
155900,5221,672,43440000.0,114001568.0,0,ZteNet.s_672.dstSink
201604,5221,672,44480000.0,119001568.0,0,ZteNet.s_672.dstSink
155901,5221,672,44560000.0,122001567.99999999,0,ZteNet.s_672.dstSink
201605,5221,672,45600000.0,127001568.00000001,0,ZteNet.s_672.dstSink
155902,5221,672,45680000.0,130001567.99999999,0,ZteNet.s_672.dstSink
201606,5221,672,46720000.0,135001568.0,0,ZteNet.s_672.dstSink
155903,5221,672,46800000.0,140001568.0,0,ZteNet.s_672.dstSink
201607,5221,672,47840000.0,140001568.0,0,ZteNet.s_672.dstSink
155904,5221,672,47920000.0,143001568.0,0,ZteNet.s_672.dstSink
201608,5221,672,48960000.0,146001568.0,0,ZteNet.s_672.dstSink
201609,5221,672,50080000.0,151001568.0,0,ZteNet.s_672.dstSink
201610,5221,672,51200000.0,161001567.99999997,0,ZteNet.s_672.dstSink
201611,5221,672,52320000.0,165001568.0,0,ZteNet.s_672.dstSink
201612,5221,672,53440000.0,169001568.0,0,ZteNet.s_672.dstSink
338487,5221,672,70000000.0,220001568.0,0,ZteNet.s_672.dstSink
338488,5221,672,71120000.0,226001568.0,0,ZteNet.s_672.dstSink
338489,5221,672,72240000.0,231001568.0,0,ZteNet.s_672.dstSink
338490,5221,672,73360000.0,236001568.0,0,ZteNet.s_672.dstSink
338491,5221,672,74480000.0,241001568.0,0,ZteNet.s_672.dstSink
338492,5221,672,75600000.0,246001568.0,0,ZteNet.s_672.dstSink
338493,5221,672,76720000.0,248001568.0,0,ZteNet.s_672.dstSink
338494,5221,672,77840000.0,253001568.0,0,ZteNet.s_672.dstSink
338495,5221,672,78960000.0,258001568.0,0,ZteNet.s_672.dstSink
474466,5221,672,100000000.0,301001568.0,0,ZteNet.s_672.dstSink
474467,5221,672,101120000.0,307001568.0,0,ZteNet.s_672.dstSink
474468,5221,672,102240000.0,309001568.0,0,ZteNet.s_672.dstSink
474469,5221,672,103360000.0,313001568.0,0,ZteNet.s_672.dstSink
474470,5221,672,104480000.0,315001568.0,0,ZteNet.s_672.dstSink
474471,5221,672,105600000.0,319001568.0,0,ZteNet.s_672.dstSink
474472,5221,672,106720000.0,321001568.0,0,ZteNet.s_672.dstSink
474473,5221,672,107840000.0,325001568.0,0,ZteNet.s_672.dstSink
474474,5221,672,108960000.0,327001568.0,0,ZteNet.s_672.dstSink
474475,5221,672,110080000.0,333001567.99999994,0,ZteNet.s_672.dstSink
474476,5221,672,111200000.0,335001568.0,0,ZteNet.s_672.dstSink
474477,5221,672,112320000.0,339001568.0,0,ZteNet.s_672.dstSink
474478,5221,672,113440000.0,341001568.0,0,ZteNet.s_672.dstSink
474479,5221,672,114560000.0,345001568.0,0,ZteNet.s_672.dstSink
474480,5221,672,115680000.0,347001568.0,0,ZteNet.s_672.dstSink
474481,5221,672,116800000.0,351001568.0,0,ZteNet.s_672.dstSink
474482,5221,672,117920000.0,353001568.0,0,ZteNet.s_672.dstSink
474483,5221,672,119040000.0,359001568.0,0,ZteNet.s_672.dstSink
474484,5221,672,120160000.0,361001568.0,0,ZteNet.s_672.dstSink
474485,5221,672,121280000.0,364001568.0,0,ZteNet.s_672.dstSink
474486,5221,672,122400000.0,366001568.0,0,ZteNet.s_672.dstSink
474487,5221,672,123520000.0,367001568.0,0,ZteNet.s_672.dstSink
474488,5221,672,124640000.0,369001568.0,0,ZteNet.s_672.dstSink
474489,5221,672,125760000.0,370001568.0,0,ZteNet.s_672.dstSink
474490,5221,672,126880000.0,372001568.0,0,ZteNet.s_672.dstSink
474491,5221,672,128000000.0,373001568.0,0,ZteNet.s_672.dstSink
474492,5221,672,129120000.0,376001568.0,0,ZteNet.s_672.dstSink
474493,5221,672,130240000.0,377001568.0,0,ZteNet.s_672.dstSink
18672,5221,672,2240000.0,401001568.0,0,ZteNet.s_672.dstSink
43759,5191,473,6250000.0,19000112.0,0,ZteNet.s_473.dstSink
43760,5191,473,7370000.0,23000112.0,0,ZteNet.s_473.dstSink
43761,5191,473,8490000.0,25000111.999999996,0,ZteNet.s_473.dstSink
43762,5191,473,9610000.0,27000112.0,0,ZteNet.s_473.dstSink
43763,5191,473,10730000.0,29000111.999999996,0,ZteNet.s_473.dstSink
76578,5191,473,12500000.0,32000111.999999996,0,ZteNet.s_473.dstSink
76579,5191,473,13620000.0,35000112.0,0,ZteNet.s_473.dstSink
76580,5191,473,14740000.0,37000112.0,0,ZteNet.s_473.dstSink
76581,5191,473,15860000.0,40000112.0,0,ZteNet.s_473.dstSink
76582,5191,473,16980000.0,43000112.0,0,ZteNet.s_473.dstSink
76583,5191,473,18100000.0,48000112.0,0,ZteNet.s_473.dstSink
76584,5191,473,19220000.0,51000112.0,0,ZteNet.s_473.dstSink
163441,5191,473,31250000.0,75000112.0,0,ZteNet.s_473.dstSink
163442,5191,473,32370000.0,78000112.0,0,ZteNet.s_473.dstSink
163443,5191,473,33490000.0,81000112.0,0,ZteNet.s_473.dstSink
163444,5191,473,34610000.0,84000112.0,0,ZteNet.s_473.dstSink
163445,5191,473,35730000.0,87000112.0,0,ZteNet.s_473.dstSink
189848,5191,473,37500000.0,94000112.0,0,ZteNet.s_473.dstSink
189849,5191,473,38620000.0,97000112.0,0,ZteNet.s_473.dstSink
189850,5191,473,39740000.0,99000112.0,0,ZteNet.s_473.dstSink
189851,5191,473,40860000.0,102000112.0,0,ZteNet.s_473.dstSink
189852,5191,473,41980000.0,105000112.0,0,ZteNet.s_473.dstSink
244190,5191,473,50000000.0,120000111.99999999,0,ZteNet.s_473.dstSink
244191,5191,473,51120000.0,123000112.0,0,ZteNet.s_473.dstSink
244192,5191,473,52240000.0,128000112.0,0,ZteNet.s_473.dstSink
244193,5191,473,53360000.0,130000112.0,0,ZteNet.s_473.dstSink
244194,5191,473,54480000.0,134000112.0,0,ZteNet.s_473.dstSink
244195,5191,473,55600000.0,137000112.0,0,ZteNet.s_473.dstSink
244196,5191,473,56720000.0,140000112.0,0,ZteNet.s_473.dstSink
244197,5191,473,57840000.0,143000111.99999997,0,ZteNet.s_473.dstSink
244198,5191,473,58960000.0,146000112.0,0,ZteNet.s_473.dstSink
244199,5191,473,60080000.0,152000112.0,0,ZteNet.s_473.dstSink
244200,5191,473,61200000.0,154000112.0,0,ZteNet.s_473.dstSink
244201,5191,473,62320000.0,158000112.0,0,ZteNet.s_473.dstSink
304167,5191,473,62500000.0,158000112.0,0,ZteNet.s_473.dstSink
244202,5191,473,63440000.0,161000112.0,0,ZteNet.s_473.dstSink
304168,5191,473,63620000.0,164000112.0,0,ZteNet.s_473.dstSink
244203,5191,473,64560000.0,166000112.0,0,ZteNet.s_473.dstSink
304169,5191,473,64740000.0,167000112.0,0,ZteNet.s_473.dstSink
244204,5191,473,65680000.0,170000112.0,0,ZteNet.s_473.dstSink
304170,5191,473,65860000.0,173000111.99999997,0,ZteNet.s_473.dstSink
244205,5191,473,66800000.0,175000112.0,0,ZteNet.s_473.dstSink
304171,5191,473,66980000.0,176000112.0,0,ZteNet.s_473.dstSink
304172,5191,473,68100000.0,179000112.0,0,ZteNet.s_473.dstSink
331062,5191,473,68750000.0,182000112.0,0,ZteNet.s_473.dstSink
304173,5191,473,69220000.0,186000112.0,0,ZteNet.s_473.dstSink
331063,5191,473,69870000.0,186000112.0,0,ZteNet.s_473.dstSink
304174,5191,473,70340000.0,190000112.0,0,ZteNet.s_473.dstSink
304175,5191,473,71460000.0,191000112.0,0,ZteNet.s_473.dstSink
304176,5191,473,72580000.0,194000112.0,0,ZteNet.s_473.dstSink
451613,5191,473,93750000.0,246000112.0,0,ZteNet.s_473.dstSink
451614,5191,473,94870000.0,248000112.0,0,ZteNet.s_473.dstSink
451615,5191,473,95990000.0,251000112.0,0,ZteNet.s_473.dstSink
451616,5191,473,97110000.0,256000112.0,0,ZteNet.s_473.dstSink
451617,5191,473,98230000.0,259000112.0,0,ZteNet.s_473.dstSink
451618,5191,473,99350000.0,262000112.0,0,ZteNet.s_473.dstSink
451619,5191,473,100470000.0,264000112.0,0,ZteNet.s_473.dstSink
131795,5191,473,25000000.0,395000112.0,0,ZteNet.s_473.dstSink
131796,5191,473,26120000.0,397000112.0,0,ZteNet.s_473.dstSink
276150,5191,473,56250000.0,444000112.0,0,ZteNet.s_473.dstSink
276151,5191,473,57370000.0,456000112.0,0,ZteNet.s_473.dstSink
276152,5191,473,58490000.0,456000112.0,0,ZteNet.s_473.dstSink
276153,5191,473,59610000.0,457000112.0,0,ZteNet.s_473.dstSink
276154,5191,473,60730000.0,457000112.0,0,ZteNet.s_473.dstSink
276155,5191,473,61850000.0,458000112.0,0,ZteNet.s_473.dstSink
276156,5191,473,62970000.0,458000112.0,0,ZteNet.s_473.dstSink
276157,5191,473,64090000.0,459000112.0,0,ZteNet.s_473.dstSink
276158,5191,473,65210000.0,461000112.0,0,ZteNet.s_473.dstSink
276159,5191,473,66330000.0,462000112.0,0,ZteNet.s_473.dstSink
276160,5191,473,67450000.0,462000112.0,0,ZteNet.s_473.dstSink
276161,5191,473,68570000.0,464000111.99999994,0,ZteNet.s_473.dstSink
276162,5191,473,69690000.0,466000111.99999994,0,ZteNet.s_473.dstSink
276163,5191,473,70810000.0,468000111.99999994,0,ZteNet.s_473.dstSink
388725,5191,473,81250000.0,479000112.0,0,ZteNet.s_473.dstSink
388726,5191,473,82370000.0,480000112.0,0,ZteNet.s_473.dstSink
388727,5191,473,83490000.0,483000112.0,0,ZteNet.s_473.dstSink
469280,5191,473,100000000.0,486000112.0,0,ZteNet.s_473.dstSink
469281,5191,473,101120000.0,488000112.0,0,ZteNet.s_473.dstSink
22410,4887,3693,0.0,19000112.0,0,ZteNet.s_3693.dstSink
22411,4887,3693,1120000.0,21000111.999999996,0,ZteNet.s_3693.dstSink
22412,4887,3693,2240000.0,25000111.999999996,0,ZteNet.s_3693.dstSink
22413,4887,3693,3360000.0,28000112.0,0,ZteNet.s_3693.dstSink
22414,4887,3693,4480000.0,34000112.0,0,ZteNet.s_3693.dstSink
22415,4887,3693,5600000.0,44000112.0,0,ZteNet.s_3693.dstSink
22416,4887,3693,6720000.0,46000111.99999999,0,ZteNet.s_3693.dstSink
22417,4887,3693,7840000.0,52000112.0,0,ZteNet.s_3693.dstSink
22418,4887,3693,8960000.0,55000112.0,0,ZteNet.s_3693.dstSink
61856,4887,3693,9090909.0,58000112.0,0,ZteNet.s_3693.dstSink
61857,4887,3693,10210909.0,65000112.0,0,ZteNet.s_3693.dstSink
61858,4887,3693,11330909.0,71000112.0,0,ZteNet.s_3693.dstSink
61859,4887,3693,12450909.0,77000112.0,0,ZteNet.s_3693.dstSink
61860,4887,3693,13570909.0,82000112.0,0,ZteNet.s_3693.dstSink
61861,4887,3693,14690909.0,90000112.0,0,ZteNet.s_3693.dstSink
269092,4887,3693,54545454.0,314000112.0,0,ZteNet.s_3693.dstSink
269093,4887,3693,55665454.0,321000224.0,0,ZteNet.s_3693.dstSink
269094,4887,3693,56785454.0,331000224.0,0,ZteNet.s_3693.dstSink
269095,4887,3693,57905454.0,347000223.99999994,0,ZteNet.s_3693.dstSink
269096,4887,3693,59025454.0,370000224.0,0,ZteNet.s_3693.dstSink
269097,4887,3693,60145454.0,382000224.0,0,ZteNet.s_3693.dstSink
269098,4887,3693,61265454.0,393000224.0,0,ZteNet.s_3693.dstSink
269099,4887,3693,62385454.0,406000223.99999994,0,ZteNet.s_3693.dstSink
269100,4887,3693,63505454.0,414000224.0,0,ZteNet.s_3693.dstSink
269101,4887,3693,64625454.0,419000224.0,0,ZteNet.s_3693.dstSink
269102,4887,3693,65745454.0,432000224.0,0,ZteNet.s_3693.dstSink
351729,4887,3693,72727272.0,482000224.0,0,ZteNet.s_3693.dstSink
351730,4887,3693,73847272.0,485000224.0,0,ZteNet.s_3693.dstSink
351731,4887,3693,74967272.0,494000224.0,0,ZteNet.s_3693.dstSink
17417,2213,4428,0.0,19000224.0,0,ZteNet.s_4428.dstSink
17418,2213,4428,1120000.0,20000224.0,0,ZteNet.s_4428.dstSink
17419,2213,4428,2240000.0,20001344.0,0,ZteNet.s_4428.dstSink
17420,2213,4428,3360000.0,22000224.0,0,ZteNet.s_4428.dstSink
17421,2213,4428,4480000.0,24001344.0,0,ZteNet.s_4428.dstSink
17422,2213,4428,5600000.0,27001344.0,0,ZteNet.s_4428.dstSink
17423,2213,4428,6720000.0,34001343.99999999,0,ZteNet.s_4428.dstSink
17424,2213,4428,7840000.0,40001344.0,0,ZteNet.s_4428.dstSink
230851,2213,4428,46153846.0,239001344.0,0,ZteNet.s_4428.dstSink
230852,2213,4428,47273846.0,241001344.0,0,ZteNet.s_4428.dstSink
230853,2213,4428,48393846.0,249001344.0,0,ZteNet.s_4428.dstSink
230854,2213,4428,49513846.0,255001344.00000003,0,ZteNet.s_4428.dstSink
230855,2213,4428,50633846.0,263000224.0,0,ZteNet.s_4428.dstSink
230856,2213,4428,51753846.0,267001343.99999997,0,ZteNet.s_4428.dstSink
230857,2213,4428,52873846.0,274001344.0,0,ZteNet.s_4428.dstSink
230858,2213,4428,53993846.0,278001344.0,0,ZteNet.s_4428.dstSink
230859,2213,4428,55113846.0,292001344.0,0,ZteNet.s_4428.dstSink
230860,2213,4428,56233846.0,300000224.0,0,ZteNet.s_4428.dstSink
230861,2213,4428,57353846.0,308001344.0,0,ZteNet.s_4428.dstSink
230862,2213,4428,58473846.0,315001344.0,0,ZteNet.s_4428.dstSink
230863,2213,4428,59593846.0,326001344.0,0,ZteNet.s_4428.dstSink
230864,2213,4428,60713846.0,332001344.0,0,ZteNet.s_4428.dstSink
300003,2213,4428,61538461.0,341001344.0,0,ZteNet.s_4428.dstSink
230865,2213,4428,61833846.0,342001344.0,0,ZteNet.s_4428.dstSink
230866,2213,4428,62953846.0,354001344.0,0,ZteNet.s_4428.dstSink
230867,2213,4428,64073846.0,368001344.0,0,ZteNet.s_4428.dstSink
230868,2213,4428,65193846.0,382001343.99999994,0,ZteNet.s_4428.dstSink
230869,2213,4428,66313846.0,388001344.0,0,ZteNet.s_4428.dstSink
230870,2213,4428,67433846.0,398001344.0,0,ZteNet.s_4428.dstSink
230871,2213,4428,68553846.0,405001344.0,0,ZteNet.s_4428.dstSink
230872,2213,4428,69673846.0,416001344.0,0,ZteNet.s_4428.dstSink
230873,2213,4428,70793846.0,420001344.0,0,ZteNet.s_4428.dstSink
230874,2213,4428,71913846.0,432000224.0,0,ZteNet.s_4428.dstSink
230875,2213,4428,73033846.0,444000224.0,0,ZteNet.s_4428.dstSink
369739,2213,4428,76923076.0,467001344.0,0,ZteNet.s_4428.dstSink
369740,2213,4428,78043076.0,478000224.0,0,ZteNet.s_4428.dstSink
369741,2213,4428,79163076.0,482001344.0,0,ZteNet.s_4428.dstSink
369742,2213,4428,80283076.0,488000224.0,0,ZteNet.s_4428.dstSink
369743,2213,4428,81403076.0,493001344.0,0,ZteNet.s_4428.dstSink
27415,2840,3032,0.0,19000224.0,0,ZteNet.s_3032.dstSink
27416,2840,3032,1120000.0,23000224.0,0,ZteNet.s_3032.dstSink
150685,2840,3032,28571428.0,312000224.0,0,ZteNet.s_3032.dstSink
150686,2840,3032,29691428.0,326000224.0,0,ZteNet.s_3032.dstSink
150687,2840,3032,30811428.0,338000224.0,0,ZteNet.s_3032.dstSink
150688,2840,3032,31931428.0,356000224.0,0,ZteNet.s_3032.dstSink
150689,2840,3032,33051428.0,380000224.0,0,ZteNet.s_3032.dstSink
182208,2840,3032,35714285.0,401000224.0,0,ZteNet.s_3032.dstSink
182209,2840,3032,36834285.0,413000224.0,0,ZteNet.s_3032.dstSink
182210,2840,3032,37954285.0,423000224.0,0,ZteNet.s_3032.dstSink
182211,2840,3032,39074285.0,442000224.0,0,ZteNet.s_3032.dstSink
182212,2840,3032,40194285.0,453000224.0,0,ZteNet.s_3032.dstSink
38529,2153,2761,0.0,19000224.0,0,ZteNet.s_2761.dstSink
38530,2153,2761,1120000.0,23000224.0,0,ZteNet.s_2761.dstSink
38531,2153,2761,2240000.0,25000223.999999996,0,ZteNet.s_2761.dstSink
38532,2153,2761,3360000.0,33000224.0,0,ZteNet.s_2761.dstSink
38533,2153,2761,4480000.0,45000224.0,0,ZteNet.s_2761.dstSink
38534,2153,2761,5600000.0,52000224.0,0,ZteNet.s_2761.dstSink
38535,2153,2761,6720000.0,62000224.0,0,ZteNet.s_2761.dstSink
38536,2153,2761,7840000.0,73000224.0,0,ZteNet.s_2761.dstSink
38537,2153,2761,8960000.0,99000224.0,0,ZteNet.s_2761.dstSink
104999,2153,2761,18181818.0,359000224.0,0,ZteNet.s_2761.dstSink
105000,2153,2761,19301818.0,382000224.0,0,ZteNet.s_2761.dstSink
105001,2153,2761,20421818.0,404000224.0,0,ZteNet.s_2761.dstSink
26731,2552,2916,0.0,19001120.0,0,ZteNet.s_2916.dstSink
26732,2552,2916,1120000.0,23001120.0,0,ZteNet.s_2916.dstSink
26733,2552,2916,2240000.0,27001120.0,0,ZteNet.s_2916.dstSink
40327,2552,2916,5000000.0,37001120.0,0,ZteNet.s_2916.dstSink
67211,2552,2916,10000000.0,52001120.0,0,ZteNet.s_2916.dstSink
88071,2552,2916,15000000.0,69001120.0,0,ZteNet.s_2916.dstSink
88072,2552,2916,16120000.0,75001120.0,0,ZteNet.s_2916.dstSink
88073,2552,2916,17240000.0,78001120.0,0,ZteNet.s_2916.dstSink
88074,2552,2916,18360000.0,80001120.0,0,ZteNet.s_2916.dstSink
88075,2552,2916,19480000.0,83001120.0,0,ZteNet.s_2916.dstSink
112536,2552,2916,20000000.0,86001120.0,0,ZteNet.s_2916.dstSink
178534,2552,2916,35000000.0,138001120.0,0,ZteNet.s_2916.dstSink
178535,2552,2916,36120000.0,143001120.0,0,ZteNet.s_2916.dstSink
203415,2552,2916,40000000.0,159001120.0,0,ZteNet.s_2916.dstSink
203416,2552,2916,41120000.0,163001120.0,0,ZteNet.s_2916.dstSink
203417,2552,2916,42240000.0,167001120.0,0,ZteNet.s_2916.dstSink
